County,Year,subgroup1,subgroup_cat1,subgroup2,subgroup_cat2,aaRate10K,count,cRate10K,dailyMean
Chemung,2000-2018,AgeGroup,35+,Grand Total,Grand Total,724.437,4177,835.69,0.602
Chenango,2000-2018,AgeGroup,35+,Grand Total,Grand Total,829.309,2782,946.21,0.401
Clinton,2000-2018,AgeGroup,35+,Grand Total,Grand Total,663.807,3048,690.76,0.439
Columbia,2000-2018,AgeGroup,35+,Grand Total,Grand Total,576.447,2601,670.7,0.375
Cortland,2000-2018,AgeGroup,35+,Grand Total,Grand Total,752.886,2040,827.15,0.294
Delaware,2000-2018,AgeGroup,35+,Grand Total,Grand Total,720.724,2564,887.27,0.369
Dutchess,2000-2018,AgeGroup,35+,Grand Total,Grand Total,567.671,9801,596.16,1.412
Erie,2000-2018,AgeGroup,35+,Grand Total,Grand Total,684.868,41126,795.86,5.926
Essex,2000-2018,AgeGroup,35+,Grand Total,Grand Total,449.406,1244,522.17,0.179
Franklin,2000-2018,AgeGroup,35+,Grand Total,Grand Total,671.754,1969,699.99,0.284
Fulton,2000-2018,AgeGroup,35+,Grand Total,Grand Total,819.938,2992,937.64,0.431
Genesee,2000-2018,AgeGroup,35+,Grand Total,Grand Total,736.597,2824,830.52,0.407
Greene,2000-2018,AgeGroup,35+,Grand Total,Grand Total,642.688,2174,743.89,0.313
Hamilton,2000-2018,AgeGroup,35+,Grand Total,Grand Total,558.988,228,665.15,0.033
Herkimer,2000-2018,AgeGroup,35+,Grand Total,Grand Total,596.373,2615,706.84,0.377
Jefferson,2000-2018,AgeGroup,35+,Grand Total,Grand Total,718.573,3965,745.79,0.571
Kings,2000-2018,AgeGroup,35+,Grand Total,Grand Total,604.706,76738,623.41,11.057
Lewis,2000-2018,AgeGroup,35+,Grand Total,Grand Total,606.885,1010,673.47,0.146
Livingston,2000-2018,AgeGroup,35+,Grand Total,Grand Total,613.349,2300,655.82,0.331
Madison,2000-2018,AgeGroup,35+,Grand Total,Grand Total,525.187,2227,568.22,0.321
Monroe,2000-2018,AgeGroup,35+,Grand Total,Grand Total,588.811,26062,653.65,3.755
Montgomery,2000-2018,AgeGroup,35+,Grand Total,Grand Total,941.9,3279,1162.65,0.472
Nassau,2000-2018,AgeGroup,35+,Grand Total,Grand Total,559.025,48782,633.51,7.029
New York County,2000-2018,AgeGroup,35+,Grand Total,Grand Total,389.999,34857,414.55,5.023
Niagara,2000-2018,AgeGroup,35+,Grand Total,Grand Total,913.096,12973,1045.62,1.869
Oneida,2000-2018,AgeGroup,35+,Grand Total,Grand Total,630.255,9709,738.12,1.399
Onondaga,2000-2018,AgeGroup,35+,Grand Total,Grand Total,540.576,14982,601.55,2.159
Ontario,2000-2018,AgeGroup,35+,Grand Total,Grand Total,609.16,4166,677.68,0.6
Orange,2000-2018,AgeGroup,35+,Grand Total,Grand Total,735.89,13651,721.49,1.967
Orleans,2000-2018,AgeGroup,35+,Grand Total,Grand Total,910.802,2350,975.65,0.339
Oswego,2000-2018,AgeGroup,35+,Grand Total,Grand Total,862.433,5747,886.56,0.828
Otsego,2000-2018,AgeGroup,35+,Grand Total,Grand Total,742.823,3065,898.45,0.442
Putnam,2000-2018,AgeGroup,35+,Grand Total,Grand Total,533.33,2923,504.46,0.421
Queens,2000-2018,AgeGroup,35+,Grand Total,Grand Total,531.008,66742,556.09,9.617
Rensselaer,2000-2018,AgeGroup,35+,Grand Total,Grand Total,567.945,5274,611.37,0.76
Richmond,2000-2018,AgeGroup,35+,Grand Total,Grand Total,652.631,16919,669.95,2.438
Rockland,2000-2018,AgeGroup,35+,Grand Total,Grand Total,482.982,8373,522.79,1.206
St. Lawrence,2000-2018,AgeGroup,35+,Grand Total,Grand Total,755.648,4831,827.11,0.696
Saratoga,2000-2018,AgeGroup,35+,Grand Total,Grand Total,531.987,6831,548.04,0.984
Schenectady,2000-2018,AgeGroup,35+,Grand Total,Grand Total,739.932,7289,854.37,1.05
Schoharie,2000-2018,AgeGroup,35+,Grand Total,Grand Total,715.778,1508,809.15,0.217
Schuyler,2000-2018,AgeGroup,35+,Grand Total,Grand Total,726.793,906,815.37,0.131
Seneca,2000-2018,AgeGroup,35+,Grand Total,Grand Total,641.084,1417,715.37,0.204
Steuben,2000-2018,AgeGroup,35+,Grand Total,Grand Total,688.585,4407,782.57,0.635
Suffolk,2000-2018,AgeGroup,35+,Grand Total,Grand Total,700.67,59925,725.32,8.635
Sullivan,2000-2018,AgeGroup,35+,Grand Total,Grand Total,711.453,3364,763.98,0.485
Tioga,2000-2018,AgeGroup,35+,Grand Total,Grand Total,360.676,1182,399.44,0.17
Tompkins,2000-2018,AgeGroup,35+,Grand Total,Grand Total,508.613,2405,546.8,0.347
Ulster,2000-2018,AgeGroup,35+,Grand Total,Grand Total,686.307,7837,741.52,1.129
Warren,2000-2018,AgeGroup,35+,Grand Total,Grand Total,631.501,2825,721.7,0.407
Washington,2000-2018,AgeGroup,35+,Grand Total,Grand Total,672.547,2654,733.81,0.382
Wayne,2000-2018,AgeGroup,35+,Grand Total,Grand Total,757.031,4241,795.95,0.611
Westchester,2000-2018,AgeGroup,35+,Grand Total,Grand Total,511.483,30251,566.32,4.359
Wyoming,2000-2018,AgeGroup,35+,Grand Total,Grand Total,728.458,1775,739.86,0.256
Yates,2000-2018,AgeGroup,35+,Grand Total,Grand Total,694.813,1135,815.99,0.164
NYS excluding NYC,2000-2018,AgeGroup,35+,Grand Total,Grand Total,630.778,431220,696.15,62.135
New York City,2000-2018,AgeGroup,35+,Grand Total,Grand Total,544.573,235476,564.09,33.93
New York State,2000-2018,AgeGroup,35+,Grand Total,Grand Total,597.325,666696,642.99,96.066
New York State,2000-2018,Month,1,Grand Total,35+,53.994,60280,58.14,102.343
New York State,2000-2018,Month,1,Grand Total,Grand Total,27.812,60702,31.37,103.059
New York State,2000-2018,Month,10,Grand Total,35+,50.78,56671,54.66,96.216
New York State,2000-2018,Month,10,Grand Total,Grand Total,26.156,57066,29.49,96.886
New York State,2000-2018,Month,11,Grand Total,35+,48.87,54594,52.65,95.779
New York State,2000-2018,Month,11,Grand Total,Grand Total,25.179,54986,28.42,96.467
New York State,2000-2018,Month,12,Grand Total,35+,52.455,58556,56.47,99.416
New York State,2000-2018,Month,12,Grand Total,Grand Total,27.046,59017,30.5,100.199
New York State,2000-2018,Month,2,Grand Total,35+,47.781,53407,51.51,99.454
New York State,2000-2018,Month,2,Grand Total,Grand Total,24.647,53848,27.83,100.276
New York State,2000-2018,Month,3,Grand Total,35+,51.768,57780,55.73,98.098
New York State,2000-2018,Month,3,Grand Total,Grand Total,26.678,58208,30.08,98.825
New York State,2000-2018,Month,4,Grand Total,35+,49.466,55221,53.26,96.879
New York State,2000-2018,Month,4,Grand Total,Grand Total,25.495,55638,28.75,97.611
New York State,2000-2018,Month,5,Grand Total,35+,51.31,57247,55.21,97.194
New York State,2000-2018,Month,5,Grand Total,Grand Total,26.458,57701,29.82,97.964
New York State,2000-2018,Month,6,Grand Total,35+,48.002,53558,51.65,93.961
New York State,2000-2018,Month,6,Grand Total,Grand Total,24.766,54012,27.91,94.758
New York State,2000-2018,Month,7,Grand Total,35+,47.812,53302,51.41,90.496
New York State,2000-2018,Month,7,Grand Total,Grand Total,24.629,53678,27.74,91.134
New York State,2000-2018,Month,8,Grand Total,35+,47.369,52832,50.95,89.698
New York State,2000-2018,Month,8,Grand Total,Grand Total,24.422,53245,27.52,90.399
New York State,2000-2018,Month,9,Grand Total,35+,47.716,53248,51.35,93.418
New York State,2000-2018,Month,9,Grand Total,Grand Total,24.581,53627,27.71,94.082
New York State,2000-2018,AgeGroup,0-34,Grand Total,Grand Total,949.8103021952094,5032,5.6,0.725
New York State,2000-2018,AgeGroup,35-44,Grand Total,Grand Total,2127.5674565027557,28993,106.94,4.178
New York State,2000-2018,AgeGroup,45-54,Grand Total,Grand Total,6566.451167876248,89483,326.21,12.894
New York State,2000-2018,AgeGroup,55-64,Grand Total,Grand Total,11928.335773892486,135222,610.38,19.484
New York State,2000-2018,AgeGroup,65-74,Grand Total,Grand Total,7641.198968246909,146047,1023.05,21.044
New York State,2000-2018,AgeGroup,75-84,Grand Total,Grand Total,7389.09128613105,156781,1768.2,22.591
New York State,2000-2018,AgeGroup,85+,Grand Total,Grand Total,5192.314036733135,110170,2863.35,15.875
